,index,name,text,episode,timestamp,inaudible_speech,nonspeech
184826,2299,SAM,Who did this? What was it? ,2,03:40:46,,
184827,2300,MATT,"""I don't know. I looked and I saw what you saw."" ",2,03:40:50,,
184828,2301,TALIESIN,This is Ornna I assume. ,2,03:40:55,,
184829,2302,MATT,"This is Ornna, yeah. ",2,03:40:56,,
184830,2303,TALIESIN,Ornna is the fire dancer. ,2,03:40:57,,
184831,2304,MARISHA,"Right, okay. ",2,03:40:58,,
184832,2305,TALIESIN,"For fuck's sake, they're going to kill every last fucking one of us unless we figure this out. ",2,03:41:00,,
184833,2306,MATT,"She's like, ""Right."" ",2,03:41:07,,
184834,2307,TALIESIN,What do you think? ,2,03:41:08,,
184835,2308,MATT,"""Well the sister's over here think it's a hit job, but this isn't a hit job with zombies? Are you fucking kidding me?"" ",2,03:41:10,,
184836,2309,TALIESIN,I don't know. I think that they're trying to cover something. ,2,03:41:17,,
184837,2310,MATT,"""That's not surprising."" ",2,03:41:22,,
184838,2311,MARISHA,Can I insight check the sisters? What are they doing right now? ,2,03:41:25,,
184839,2312,MATT,They're both just quietly curled up and watching you guys talk. ,2,03:41:29,,
184840,2313,MARISHA,"They're not saying anything, though? ",2,03:41:31,,
184841,2314,MATT,Not yet. If you want to ask them something you can. ,2,03:41:33,,
184842,2315,MARISHA,Do they look nervous or are they just being shifty? ,2,03:41:35,,
184843,2316,MATT,Make an insight check to find out. ,2,03:41:37,,
184844,2317,MARISHA,Yeah. ,2,03:41:39,,
184845,2318,LAURA,While she's doing that I'm going to try and sneak out the underside of the tent to go to the big tent. ,2,03:41:40,,
184846,2319,SAM,I'll go with her. ,2,03:41:46,,
184847,2320,MATT,"This is a bit of a leap. This goes about 25, 30 feet south of where you are around the campfire that's open. ",2,03:41:48,,
184848,2321,SAM,No problem. ,2,03:41:57,,
184849,2322,MATT,"Go ahead and make your stealth checks, guys. ",2,03:41:59,,
184850,2323,TALIESIN,Oh god. I miss Pass Without a Trace so much. ,2,03:42:03,,
184851,2324,SAM,23. ,2,03:42:07,,
184852,2325,TALIESIN,That's a number. ,2,03:42:12,,
184853,2326,LAURA,Nine. ,2,03:42:15,,
184854,2327,MATT,Okay. What was your insight check? ,2,03:42:19,,
184855,2328,MARISHA,15. ,2,03:42:26,,
184856,2329,MATT,"You guys, as you curl around the outside, there's the one guard that's sitting in the chair by the fire that goes like  and opens his eyes a little bit and looks over in your direction, Jester, and there's a brief moment where he's just looking right at you. Do you do anything? ",2,03:42:27,,(snores)
184857,2330,LAURA,I freeze. ,2,03:43:01,,
184858,2331,SAM,Oh god. ,2,03:43:06,,
184859,2332,MATT,Stands up. ,2,03:43:11,,
184860,2333,LAURA,"Can I use-- oh shit. I'm going shitballs, shit. ",2,03:43:12,,
184861,2334,SAM,"I'm just tucking around, getting ready. ",2,03:43:18,,
184862,2335,MATT,"You're around, you don't see anything. ",2,03:43:21,,
184863,2336,SAM,I don't see this? ,2,03:43:23,,
184864,2337,MATT,"Sorry, he doesn't see you. ",2,03:43:25,,
184865,2338,LAURA,I'm going to cast Charm Person on the guard that sees me. ,2,03:43:27,,
184866,2339,MATT,"Okay. As he stands up, he goes toward you and he goes for his blade and he has to make a saving throw. ",2,03:43:32,,
184867,2340,SAM,Oh boy. ,2,03:43:40,,
184868,2341,MATT,"Which he does not make. I don't think so, it's like a six. ",2,03:43:41,,
184869,2342,SAM,"No, it's like 13 or something. ",2,03:43:45,,
184870,2343,LAURA,Yeah. ,2,03:43:47,,
184871,2344,MATT,So he goes like-- ,2,03:43:49,,
184872,2345,LAURA,"Hi, I'm not here. ",2,03:43:50,,
184873,2346,MATT,"""Okay."" ",2,03:43:56,,
184874,2347,LAURA,"Okay. Sit down. Go to sleep, this is a dream. ",2,03:43:58,,
184875,2348,MATT,Make a persuasion check. ,2,03:44:04,,
184876,2349,TALIESIN,That's so good. ,2,03:44:06,,
184877,2350,LAURA,That's so close. This is so bad. Five. ,2,03:44:12,,
184878,2351,MATT,"He doesn't seem to buy the dream thing, but he's like-- ",2,03:44:20,,
184879,2352,LAURA,You want it to be a dream. ,2,03:44:24,,
184880,2353,MATT,"He doesn't go to sleep but he knows you're there and he's keeping an eye, but he's not doing anything. ",2,03:44:27,,
184881,2354,LAURA,"Okay, well it's good enough, I guess. ",2,03:44:31,,
184882,2355,MATT,But he's definitely aware that you're there. ,2,03:44:36,,
184883,2356,LAURA,I'm going to go towards the big tent just so I can see if I can sense any evil. ,2,03:44:40,,
184884,2357,MATT,"Okay. Really quickly, just to check because it's-- That's right, Charm Person is not-- ",2,03:44:45,,
184885,2358,LAURA,"It's not, yes. ",2,03:44:54,,
184886,2359,MATT,"Okay. It's at this point that you turn your attention to the tent and focus. There is a hefty, radiating warm fiendish source from the inside of that large tent. ",2,03:44:56,,
184887,2360,SAM,We found something! ,2,03:45:10,,
184888,2361,LAURA,I can sense something. Let's go in the tent. ,2,03:45:12,,
184889,2362,SAM,"Go in? But if it's bad, that's bad. ",2,03:45:17,,
184890,2363,LAURA,What if it's just a dead thing? ,2,03:45:20,,
184891,2364,SAM,"Oh god, will we have to fight a dead thing? Should we get some help? I turn to Caleb's cat and I say go! Go get Caleb! Shoo!   Go away!   I can't speak Cat! Go away! ",2,03:45:22,,(hiss) (hiss)
184892,2365,MATT,"The cat goes, . ",2,03:45:38,,(angry meow)
184893,2366,SAM,Go away! Go tell Caleb we're here! ,2,03:45:41,,
184894,2367,MATT,,2,03:45:43,,(hiss) 
184895,2368,LIAM,Yes! ,2,03:45:45,,
184896,2369,MATT,Turns around and sprays you and then keep walking. ,2,03:45:48,,
184897,2370,SAM,"Okay, I've sent for help. ",2,03:45:53,,
184898,2371,LAURA,Okay. Let's go under the tent. ,2,03:45:54,,
184899,2372,SAM,"All right, let's go. ",2,03:45:58,,
184900,2373,MATT,As soon as you curl into the interior of the tent you hear a very heavy . ,2,03:45:59,,(snoring)
184901,2374,LAURA,This the big tent that you guys were just in? ,2,03:46:17,,
184902,2375,SAM,No. ,2,03:46:18,,
184903,2376,MATT,"No, it's the one on the south side of it. ",2,03:46:19,,
184904,2377,SAM,It's a different one. ,2,03:46:21,,
184905,2378,LAURA,Oh! ,2,03:46:22,,
184906,2379,MARISHA,Toad guy. ,2,03:46:23,,
184907,2380,MATT,"You see the slowly expanding and contracting form of Kylre from the back side. You see this giant, scaly, somewhat oily exterior of the body. ",2,03:46:25,,
184908,2381,SAM,"That's why you detected him, because he's a fiend. ",2,03:46:38,,
184909,2382,LAURA,"Maybe he's a good fiend, can fiends be good? ",2,03:46:41,,
184910,2383,SAM,"I don't know, you detected-- ",2,03:46:43,,
184911,2384,LAURA,Is he still sleeping? ,2,03:46:47,,
184912,2385,MATT,,2,03:46:49,,(snoring) 
184913,2386,LAURA,He's still sleeping. ,2,03:46:51,,
184914,2387,SAM,We can wake him up and ask? ,2,03:46:52,,
184915,2388,LAURA,And ask if he's good or bad? ,2,03:46:53,,
184916,2389,SAM,Yeah? ,2,03:46:55,,
184917,2390,"LAURA, SAM",Eh. ,2,03:46:56,,
184918,2391,SAM,Is anyone else in the tent? ,2,03:46:58,,
184919,2392,MATT,Make a perception check. ,2,03:47:00,,
184920,2393,SAM,One. ,2,03:47:03,,
184921,2394,LAURA,"Oh no, we suck at this. ",2,03:47:04,,
184922,2395,LIAM,This? Everything! ,2,03:47:09,,
184923,2396,LAURA,17. ,2,03:47:11,,
184924,2397,MATT,"Okay, that's better. You just stare right at the body of this toad going, ""Nope."" ",2,03:47:12,,
184925,2398,SAM,This looks really big and scary. ,2,03:47:17,,
184926,2399,MATT,"You glance and see a faint bit of a whitish material from the crook of the arm. You take a few steps forward and glance from the side and you can see asleep, cradled in his large, lizardman arms, Toya, dwarf girl is curled up and asleep peacefully. ",2,03:47:19,,
184927,2400,SAM,"We should talk to her, but if we wake her up he's going to be mad. I guess we have no choice, we should talk to her. She's a dwarf? Do you speak Dwarvish? ",2,03:47:38,,
184928,2401,LAURA,"No, I don't. ",2,03:47:49,,
184929,2402,SAM,Maybe she speaks Common. We'll be fine. She's a circus person. ,2,03:47:52,,
184930,2403,LIAM,"I have that ability, it lets you know exactly where the fiend is. Which of those things is the fiend? ",2,03:47:58,,
184931,2404,LAURA,Which of the things is the fiend? ,2,03:48:04,,
184932,2405,MATT,It's the large source. ,2,03:48:06,,
184933,2406,LAURA,It's definitely the large fiend. ,2,03:48:07,,
184934,2407,LIAM,It could have easily been the little girl. ,2,03:48:09,,
184935,2408,MATT,"It could have been, yeah. ",2,03:48:10,,
184936,2409,LAURA,It's the big guy. ,2,03:48:12,,
184937,2410,SAM,Let's wake her up! ,2,03:48:13,,
184938,2411,MATT,The radiance is around the large creature. ,2,03:48:14,,
184939,2412,LAURA,And her name is Toya? ,2,03:48:18,,
184940,2413,SAM,Toya. Singing dwarf. ,2,03:48:19,,
184941,2414,LAURA,Let's sit down on the ground and look non-threatening. So we sit down cross-legged. Just casual. Like we're having a tea party. ,2,03:48:20,,
184942,2415,SAM,Put down my hair. ,2,03:48:31,,
184943,2416,LAURA,And then we go: Toya! Toya wake up! ,2,03:48:33,,
184944,2417,SAM,Wakey wakey! ,2,03:48:38,,
184945,2418,MATT,The breathing stops and there's this stillness in the interior of the tent. ,2,03:48:41,,
184946,2419,SAM,We should light a light or something? Otherwise we're just in the dark. ,2,03:48:45,,
184947,2420,MATT,"""What. you. want?"" ",2,03:48:50,,
184948,2421,LAURA,We're here to talk to Toya. ,2,03:49:25,,
184949,2422,MATT,"At which point the little girl   begins     and rotates in his space. He takes up almost the entirety of this tent. And slowly rotates around inside. Surprisingly quiet for his size. And still clutching Toya, Toya sits up and is like ""What's happening?  "" ",2,03:49:28,,(yawn) (grunt) (thumping) (yawn)
184950,2423,LAURA,Hi! ,2,03:49:54,,
184951,2424,MATT,"""Hi!"" ",2,03:49:55,,
184952,2425,SAM,Sorry to disturb your slumber. ,2,03:49:56,,
184953,2426,MATT,"She takes her braids and holds them with her hands, it's almost a safety blanket she curls into herself. She looks about 11 or 12. This close you can see she looks younger than she did from that distance. Whether it be the presence or the mature voice. But she seems pretty young. But she's not childlike. ",2,03:49:59,,
184954,2427,LAURA,Oh hey! What's going on. ,2,03:50:19,,
184955,2428,MATT,""" Well?"" ",2,03:50:25,,
184956,2429,SAM,Do you recognize us from the other night? Last night? ,2,03:50:27,,
184957,2430,LAURA,Last night. ,2,03:50:31,,
184958,2431,SAM,Last night? ,2,03:50:32,,
184959,2432,MATT,"""I don't remember, I got scared."" ",2,03:50:33,,
184960,2433,LAURA,It was scary. You have a really pretty voice. ,2,03:50:35,,
184961,2434,MATT,"""Thank you."" ",2,03:50:39,,
184962,2435,LAURA,Did you notice how when you sang that a dude turned into a zombie? ,2,03:50:42,,
184963,2436,MATT,"She begins to chuckle. And the big toad . ""I did. It was really scary! I didn't like it at all. I didn't do that, did I?"" ",2,03:50:47,,(laughter)
184964,2437,LAURA,Probably not. ,2,03:51:01,,
184965,2438,SAM,"Has it happened before, or was that-- ",2,03:51:02,,
184966,2439,MATT,"""No. The guards are saying I probably did that, they're saying I might have done that."" It's interesting, you notice now listening to her, she has this beautiful voice but her speaking voice is very crackly. It sounds almost damaged. ",2,03:51:05,,
184967,2440,LAURA,"Do you sing all the time, Toya? ",2,03:51:19,,
184968,2441,MATT,"""I sing a lot. It's what keeps me alive, it's what gets me money."" ",2,03:51:21,,
184969,2442,LAURA,Right. I understand that. ,2,03:51:27,,
184970,2443,SAM,Was that the same song you always sing? ,2,03:51:29,,
184971,2444,MATT,"""Yeah. It's the one song I know."" ",2,03:51:31,,
184972,2445,SAM,Did it feel the same coming out of you or was it different? ,2,03:51:35,,
184973,2446,MATT,"""It felt the same."" ",2,03:51:39,,
184974,2447,LAURA,What language is it? ,2,03:51:40,,
184975,2448,MATT,"""It's an old dwarven tune. My mother taught it to me before she passed."" ",2,03:51:44,,
184976,2449,LAURA,What does it mean? ,2,03:51:49,,
184977,2450,MATT,"""It's a tale of the angels and how they came from the realms beyond of the gods. They granted each to us our sparks of life."" ",2,03:51:51,,
184978,2451,LAURA,Granted sparks of life. Does that sound like a familiar story that I've heard before? ,2,03:52:08,,
184979,2452,MATT,"It sounds vaguely religious, but-- ",2,03:52:17,,
184980,2453,SAM,"When you were singing, did you hear any other sounds or words that someone else was saying? ",2,03:52:23,,
184981,2454,MATT,"""No, not beyond the ordinary. Then I saw that poor man just start tearing through people. I got scared and Kylre helped me."" She puts her arm up and pats and . ",2,03:52:30,,(grunt)
184982,2455,LAURA,How did you and Kylre meet? ,2,03:52:44,,
184983,2456,MATT,"""They brought me into the circus. I was up in a city north of here, far north of the Marrow Valley and I was just on the streets singing. And this carnival came by and I met Gustav and he invited me to join and that's how I met Kylre and I met all these wonderful people."" ",2,03:52:48,,
184984,2457,SAM,Has anyone new come around and talked to you? ,2,03:53:12,,
184985,2458,MATT,"""No."" ",2,03:53:16,,
184986,2459,SAM,Asked you to do anything? It's so strange. ,2,03:53:17,,
184987,2460,LAURA,"Man, we suck at this. ",2,03:53:22,,
184988,2461,SAM,"No, we're really good. ",2,03:53:25,,
184989,2462,MATT,"""The newest people we've had are Mollymauk and Yasha."" ",2,03:53:29,,
184990,2463,LAURA,They're new? ,2,03:53:35,,
184991,2464,MATT,"""Comparatively. Mollymauk's been here almost two years now."" ",2,03:53:36,,
184992,2465,LAURA,Oh. Okay. ,2,03:53:41,,
184993,2466,MATT,"""He came after I did. We both found our voice together. I was very scared and he wasn't talking and together we helped each other learn to have fun again."" ",2,03:53:44,,
184994,2467,SAM,"And yesterday before the show you didn't notice anything weird, anyone creeping around the carnival, setting up anything? ",2,03:54:03,,
184995,2468,MATT,"""No."" ",2,03:54:11,,
184996,2469,SAM,Snooping around? ,2,03:54:12,,
184997,2470,LAURA,Anybody in weird cloaks? ,2,03:54:14,,
184998,2471,SAM,"Cloaks, cloaks! ",2,03:54:16,,
184999,2472,MATT,"""I didn't see anything."" ",2,03:54:18,,
185000,2473,LAURA,Okay. ,2,03:54:21,,
185001,2474,LIAM,"DM, on a minor note, I put my hand on Fjord's shoulder and say I'm going to be blind for a second, give me a little slap if anything goes wrong. And I tune into Frumpkin who should still be-- ",2,03:54:22,,
185002,2475,MATT,"At this point in time you notice   Nott going ""Shoo! Cah! Go find help!"" and you hear a    . Yeah. ",2,03:54:34,,(laughter) (hiss) (grumpy meow)
185003,2476,LIAM,And then Frumpkin takes off? ,2,03:54:49,,
185004,2477,MATT,Frumpkin starts heading back around towards you. ,2,03:54:51,,
185005,2478,LIAM,So I'm looking at myself after a moment. ,2,03:54:54,,
185006,2479,MATT,"Briefly, as you keep concentrating, Frumpkin finds his way under the tent and comes up to you. ",2,03:54:56,,
185007,2480,SAM,Is there anyone you think would want to destroy the carnival or hurt Gustav? Does Gustav have any enemies? ,2,03:55:03,,
185008,2481,MATT,"""I hope not. I know him and Ornna argue a lot, but--"" ",2,03:55:11,,
185009,2482,SAM,Hot lead! ,2,03:55:28,,
185010,2483,LAURA,"Let's go! We've got it, we've solved the case! ",2,03:55:29,,
185011,2484,TALIESIN,I'm going to have a tiny bit of conversation with her. ,2,03:55:32,,
185012,2485,MATT,"Yeah. So while they're gone, the two of you are in the other tent with the sisters and Ornna. ",2,03:55:36,,
185013,2486,MARISHA,I would like to talk with the sisters while that is going on. ,2,03:55:39,,
