,index,name,player,text,episode,inaudible_speech,nonspeech,season
36606,2388,Aabria,Aabria,keep what you want.,2,,,Burrow's End
36607,2389,Izzy,Izzy, Who's talking to me? ,2,,(group laughs),Burrow's End
36608,2390,Aabria,Aabria," It's just a little voice inside your heart, like, your mom's",2,,,Burrow's End
36609,2391,Aabria,Aabria,giving a lot of orders.,2,,,Burrow's End
36610,2392,Brennan,Brennan," This is my new favorite NPC, is the devil inside my child's",2,,,Burrow's End
36611,2393,Brennan,Brennan,head.,2,,,Burrow's End
36612,2394,Aabria,Aabria," You know, have you ever met a child? The person that tells the",2,,,Burrow's End
36613,2395,Aabria,Aabria,child to do crazy shit.,2,,,Burrow's End
36614,2396,Izzy,Izzy, My imaginary friend.,2,,,Burrow's End
36615,2397,Erika,Erika, Children have no moral compunction. ,2,,(group laughs),Burrow's End
36616,2398,Brennan,Brennan, Are we gonna-,2,,,Burrow's End
36617,2399,Izzy,Izzy, Are you the Blue?,2,,,Burrow's End
36618,2400,Aabria,Aabria," Hi, it's me, Bluey.",2,,,Burrow's End
36619,2401,Aabria,Aabria, ,2,,"(group laughs)(group sings the ""Bluey"" theme song)",Burrow's End
36620,2402,Erika,Erika, Mum!,2,,,Burrow's End
36621,2403,Aabria,Aabria, Yeah. ,2,,(laughs),Burrow's End
36622,2404,Izzy,Izzy," Well, Blue, do I pick the face or the tongue? ",2,,(group laughs),Burrow's End
36623,2405,Aabria,Aabria," You should be able to keep both, honestly.",2,,,Burrow's End
36624,2406,Izzy,Izzy," I agree, but my mom told me-",2,,,Burrow's End
36625,2407,Aabria,Aabria," Let your mom know that you're, you saved your-",2,,,Burrow's End
36626,2408,Izzy,Izzy, So I'll keep the face.,2,,,Burrow's End
36627,2409,Aabria,Aabria, Aw. ,2,,(laughs),Burrow's End
36628,2410,Brennan,Brennan, I'm gonna go up and give one point each to my sister and her,2,,,Burrow's End
36629,2411,Brennan,Brennan,husband.,2,,,Burrow's End
36630,2412,Jasper,Jasper," Does that, does that work? ",2,,(Erika claps),Burrow's End
36631,2413,Aabria,Aabria," You both come back up, you've both leveled up, but in fact all",2,,,Burrow's End
36632,2414,Aabria,Aabria,"of you after this fight feel yourself, you know that, like, once you go",2,,,Burrow's End
36633,2415,Aabria,Aabria,"to sleep and rest up, whatever happened in here, you are fundamentally",2,,,Burrow's End
36634,2416,Aabria,Aabria,different now. ,2,,(Jasper sighs),Burrow's End
36635,2417,Thorn,Jasper, Thank you. ,2,,(laughs),Burrow's End
36636,2418,Tula,Brennan, Of course.,2,,,Burrow's End
36637,2419,Thorn,Jasper, Could we please get out of the bear?,2,,,Burrow's End
36638,2420,Ava,Erika," I still think that with just a little bit of arrangement, we could",2,,,Burrow's End
36639,2421,Ava,Erika,put some moss in the corner over there-,2,,,Burrow's End
36640,2422,Viola,Rashawn," Mama, we cannot stay here.",2,,,Burrow's End
36641,2423,Ava,Erika, That this would make a-,2,,,Burrow's End
36642,2424,Izzy,Izzy, Lila vomits everywhere.,2,,,Burrow's End
36643,2425,Thorn,Jasper," I can literally, I can see it starting to decay. Please, can we-",2,,,Burrow's End
36644,2426,Brennan,Brennan, I'm just still holding Lila and I'm just gonna start leaving,2,,,Burrow's End
36645,2427,Brennan,Brennan,the bear. I'm leaving the bear.,2,,,Burrow's End
36646,2428,Jasper,Jasper," Yeah, I'm following.",2,,,Burrow's End
36647,2429,Viola,Rashawn," Everybody, follow me.",2,,,Burrow's End
36648,2430,Jaysohn,Siobhan," Lila, you dropped your tongues.",2,,,Burrow's End
36649,2431,Viola,Rashawn," Follow me through the eyeball, everybody.",2,,,Burrow's End
36650,2432,Jaysohn,Siobhan," It's okay, I got them.",2,,,Burrow's End
36651,2433,Jasper,Jasper, Just slide through.,2,,,Burrow's End
36652,2434,Rashawn,Rashawn, Just slide through the eyeball.,2,,,Burrow's End
36653,2435,Aabria,Aabria," Oh, you guys take the little, like, whoop-whoop out through the",2,,,Burrow's End
36654,2436,Aabria,Aabria,front.,2,,,Burrow's End
36655,2437,Jasper,Jasper, Wow.,2,,,Burrow's End
36656,2438,Aabria,Aabria," Down the snout, down the teeth.",2,,,Burrow's End
36657,2439,Brennan,Brennan," I'm looking over at my sister,",2,,,Burrow's End
36658,2440,Tula,Brennan, Did you get in through the eye?,2,,,Burrow's End
36659,2441,Viola,Rashawn," Yeah, I-",2,,,Burrow's End
36660,2442,Tula,Brennan, Nice.,2,,,Burrow's End
36661,2443,Aabria,Aabria, Nice.,2,,,Burrow's End
36662,2444,Viola,Rashawn, And then-,2,,,Burrow's End
36663,2445,Viola,Rashawn, I cut a hole and then I went up into its brain.,2,,,Burrow's End
36664,2446,Tula,Brennan, I jumped in through the hole and was in the heart and the,2,,,Burrow's End
36665,2447,Tula,Brennan,"chipmunks got me, I thought. ",2,,(sighs),Burrow's End
36666,2448,Jaysohn,Siobhan," There were chipmunks, were there chipmunks?",2,,,Burrow's End
36667,2449,Rashawn,Rashawn, I'm gonna give you four of my leftover Lay On Hands,2,,,Burrow's End
36668,2450,Brennan,Brennan, I'm gonna give you two my leftover. ,2,,(group laughs),Burrow's End
36669,2451,Aabria,Aabria," Interesting, interesting.",2,,,Burrow's End
36670,2452,Lila,Izzy, I'm also really hurt. ,2,,(group laughs),Burrow's End
36671,2453,Viola,Rashawn," Oh, but you get to keep a face.",2,,,Burrow's End
36672,2454,Lila,Izzy," But I got candy, too. ",2,,(group laughs),Burrow's End
36673,2455,Aabria,Aabria, You do love candy. You all see the way that this bear sort of,2,,,Burrow's End
36674,2456,Aabria,Aabria,"settled down, its head between its paws. There's a little, it's not a",2,,,Burrow's End
36675,2457,Aabria,Aabria,"burrow, it's not a cave, but you know that as night begins to fall in",2,,,Burrow's End
36676,2458,Aabria,Aabria,"these woods, a bear resting in the center is a pretty good shelter to",2,,,Burrow's End
36677,2459,Aabria,Aabria,hide beneath and get a little rest.,2,,,Burrow's End
36678,2460,Jasper,Jasper," I think for what it's worth, Thorn turns around, kind of, like,",2,,,Burrow's End
36679,2461,Jasper,Jasper,"lays a hand on the, like, snoot of the bear-",2,,,Burrow's End
36680,2462,Rashawn,Rashawn, Snoot.,2,,,Burrow's End
36681,2463,Jasper,Jasper," And just,",2,,,Burrow's End
36682,2464,Thorn,Jasper,"  brighter than the sun, swifter than the wind.",2,,(sighs),Burrow's End
36683,2465,Jaysohn,Siobhan, And also to you.,2,,,Burrow's End
36684,2466,Thorn,Jasper," Sorry, I was having a, yep, yeah, thank you, yeah.",2,,,Burrow's End
36685,2467,Brennan,Brennan," Yeah, I'm gonna, I think I walk out of here with the rest of",2,,,Burrow's End
36686,2468,Brennan,Brennan,the family.,2,,,Burrow's End
36687,2469,Viola,Rashawn, I think everybody just needs a rest.,2,,,Burrow's End
36688,2470,Tula,Brennan," I agree. Do you,",2,,,Burrow's End
36689,2471,Brennan,Brennan," I know some of what my sister's capable of doing, as well. Do",2,,,Burrow's End
36690,2472,Brennan,Brennan,"you, I don't know how I phrase it. I was like,",2,,,Burrow's End
36691,2473,Viola,Rashawn," do you have any power left in you for healing, or no?",2,,,Burrow's End
36692,2474,Rashawn,Rashawn," I believe I've got, healing, no, I mean, I gave you the last of",2,,,Burrow's End
36693,2475,Rashawn,Rashawn,my-,2,,,Burrow's End
36694,2476,Brennan,Brennan, I understand.,2,,,Burrow's End
36695,2477,Rashawn,Rashawn," Points, and, I mean,",2,,,Burrow's End
36696,2478,Viola,Rashawn," The best we could do is have a rest. I have Sanctuary, but I",2,,,Burrow's End
36697,2479,Viola,Rashawn,"don't think that'll, it'll ward off anybody who may come and attack us",2,,,Burrow's End
36698,2480,Viola,Rashawn,while we're asleep.,2,,,Burrow's End
36699,2481,Tula,Brennan, Would you mind putting that on Lila?,2,,,Burrow's End
36700,2482,Viola,Rashawn," Oh, no, not at all. Lila, come here, come here, my favorite",2,,,Burrow's End
36701,2483,Viola,Rashawn,niece.,2,,,Burrow's End
36702,2484,Izzy,Izzy," She's just like, 1,000 yard stare.",2,,,Burrow's End
36703,2485,Viola,Rashawn," Okay, look at you, you did so good, and you can tell me",2,,,Burrow's End
36704,2486,Viola,Rashawn,"everything that happened. Get it out of your head, lay it on me. Lay it",2,,,Burrow's End
36705,2487,Viola,Rashawn,on Auntie.,2,,,Burrow's End
36706,2488,Lila,Izzy, I don't know. I don't know.,2,,,Burrow's End
36707,2489,Viola,Rashawn, You don't know?,2,,,Burrow's End
36708,2490,Lila,Izzy," I don't know, face? ",2,,(group laughs),Burrow's End
36709,2491,Rashawn,Rashawn," Face, I take the face from you and I look at it, and I fold it",2,,,Burrow's End
36710,2492,Rashawn,Rashawn,up. ,2,,(group laughs),Burrow's End
36711,2493,Ava,Erika," You know, if you treat that, that you can have it and save it and",2,,,Burrow's End
36712,2494,Ava,Erika,"use it as a bit of a mask. It's a fun little party trick, ooh.",2,,,Burrow's End
36713,2495,Aabria,Aabria,  Nightmare.,2,,(under breath),Burrow's End
36714,2496,Viola,Rashawn," Okay, Mother. ",2,,(group laughs),Burrow's End
36715,2497,Brennan,Brennan," I look over at my sister and go,",2,,,Burrow's End
36716,2498,Tula,Brennan,  She's forgotten that she taught us how to make face,2,,(whisper),Burrow's End
36717,2499,Tula,Brennan,masks.,2,,,Burrow's End
36718,2500,Rashawn,Rashawn," I fold it up and I put it away, and I hold your hands and I",2,,,Burrow's End
36719,2501,Rashawn,Rashawn,"cast Sanctuary on you, so that anybody who tries to attack you has to",2,,,Burrow's End
36720,2502,Rashawn,Rashawn,"make a wisdom saving throw. So you are warded, essentially. I'm gonna",2,,,Burrow's End
36721,2503,Rashawn,Rashawn,"say,",2,,,Burrow's End
36722,2504,Viola,Rashawn," You did, I don't know if you did good or bad, 'cause I-",2,,,Burrow's End
36723,2505,Lila,Izzy, I did pretty good.,2,,,Burrow's End
36724,2506,Viola,Rashawn," You did, good, okay.",2,,,Burrow's End
36725,2507,Lila,Izzy, Yeah.,2,,,Burrow's End
36726,2508,Viola,Rashawn," Well, not every day is gonna be like that, you know? We prepare",2,,,Burrow's End
36727,2509,Viola,Rashawn,"for the worst that could happen, and the worst has happened, and you're",2,,,Burrow's End
36728,2510,Viola,Rashawn,still alive.,2,,,Burrow's End
36729,2511,Lila,Izzy," Is that, is that what everybody's always talking about, like, that",2,,,Burrow's End
36730,2512,Lila,Izzy,"happened to Uncle Thorn and to Nana, and, like, when people say that",2,,,Burrow's End
36731,2513,Lila,Izzy,"they, like, saw things, and the, the Blue, and also danger, and, yeah.",2,,,Burrow's End
36732,2514,Viola,Rashawn," Yeah, I was really hoping that we would tell you this when you",2,,,Burrow's End
36733,2515,Viola,Rashawn,were much older. I would hope that you live in a world where none of,2,,,Burrow's End
36734,2516,Viola,Rashawn,"these horrors you'd ever have to see, but, yes, I'm not gonna bullshit",2,,,Burrow's End
36735,2517,Viola,Rashawn,"you. It's gonna be bad. But let's just have a little bit of peace,",2,,,Burrow's End
36736,2518,Viola,Rashawn,"breathe it out, let go of all of that, and you don't have to see faces",2,,,Burrow's End
36737,2519,Viola,Rashawn,or tongues again if you really don't want to.,2,,,Burrow's End
36738,2520,Tula,Brennan," Sweetie,",2,,,Burrow's End
36739,2521,Brennan,Brennan," and I'm just, like, go side by side with my sister ",2,,(gently,Burrow's End
36740,2522,Brennan,Brennan," and just be like,",2,,chiming music),Burrow's End
36741,2523,Tula,Brennan," Sweetie, you want to know the biggest, scariest secret of them",2,,,Burrow's End
36742,2524,Tula,Brennan,"all? The truth is that the Blue, monsters, the dust in the air, all",2,,,Burrow's End
36743,2525,Tula,Brennan,"that, the real reason that grownups talk about this like they have a big",2,,,Burrow's End
36744,2526,Tula,Brennan,"secret is because we're scared, too, because as much as you think we",2,,,Burrow's End
36745,2527,Tula,Brennan,"know everything, the biggest secret of all is we mostly don't. And",2,,,Burrow's End
36746,2528,Tula,Brennan,that's what we hide from you. The thing we hide from the kids isn't that,2,,,Burrow's End
36747,2529,Tula,Brennan,"we know everything, it's that we don't know everything 'cause we don't",2,,,Burrow's End
36748,2530,Tula,Brennan,"want you to be scared. But the truth is, there's more about the Blue",2,,,Burrow's End
36749,2531,Tula,Brennan,that is a mystery than there is things that we know. We know it has to,2,,,Burrow's End
36750,2532,Tula,Brennan,do with the powers we have that other animals don't have. We know that,2,,,Burrow's End
36751,2533,Tula,Brennan,it has to do with why there are so many strange things in the forest.,2,,,Burrow's End
36752,2534,Tula,Brennan,But the people who have tried their hardest to find answers aren't,2,,,Burrow's End
36753,2535,Tula,Brennan,around anymore.,2,,,Burrow's End
36754,2536,Tula,Brennan,,2,,(gently chiming music continues),Burrow's End
36755,2537,Ava,Erika, I don't like the level of honesty that's happening here.,2,,,Burrow's End
36756,2538,Lila,Izzy," Shut up, Grandma.",2,,,Burrow's End
36757,2539,Lila,Izzy,,2,,(gently chiming music stops),Burrow's End
36758,2540,Tula,Brennan," Oh, do not tell your grandmother to shut up-",2,,,Burrow's End
36759,2541,Viola,Rashawn, Don't talk to your grandmother that way.,2,,,Burrow's End
36760,2542,Ava,Erika, What did you say?,2,,,Burrow's End
36761,2543,Viola,Rashawn, Give me that candy.  Give it to me.,2,,(group chastising Lila),Burrow's End
36762,2544,Ava,Erika, Rude language.,2,,,Burrow's End
36763,2545,Viola,Rashawn," Give it to me, you're done.",2,,,Burrow's End
36764,2546,Tula,Brennan, You have been raised better than that-,2,,,Burrow's End
36765,2547,Viola,Rashawn, Don't you do it.,2,,,Burrow's End
36766,2548,Viola,Rashawn,Izzy puts the candy in her mouth still with the wrapper on,2,,,Burrow's End
36767,2549,Tula,Brennan," Don't, not with the wrapper, spit it out. Lila, you've done so",2,,,Burrow's End
36768,2550,Tula,Brennan,"good. You have, no, well, I'm gonna-",2,,,Burrow's End
36769,2551,Siobhan,Siobhan," I am up a tree,",2,,,Burrow's End
36770,2552,Jaysohn,Siobhan," Look at me, everybody, I'm up a tree,  I'm a good",2,,(whisper),Burrow's End
36771,2553,Jaysohn,Siobhan,"distraction,",2,,,Burrow's End
36772,2554,Ava,Erika," You know, you've never behaved this way-",2,,,Burrow's End
36773,2555,Jaysohn,Siobhan, I'm up a tree!,2,,,Burrow's End
36774,2556,Ava,Erika, for your father.,2,,,Burrow's End
36775,2557,Lila,Izzy,  You're not my mom.  I ate it.,2,,(silent)(audibly),Burrow's End
36776,2558,Aabria,Aabria, And as your family dynamics return to something that has broken-,2,,,Burrow's End
36777,2559,Rashawn,Rashawn, These bad-ass kids.,2,,,Burrow's End
36778,2560,Aabria,Aabria, That has broken the sort of tension of the truth of the stoats,2,,,Burrow's End
36779,2561,Aabria,Aabria,"and of your family and of this forest and this place, we'll move away as",2,,,Burrow's End
36780,2562,Aabria,Aabria,you guys seek rest and rejuvenation in the shadow of the bear that you,2,,,Burrow's End
36781,2563,Aabria,Aabria,put to rest. And that's where we're going to end tonight.,2,,,Burrow's End
36782,2564,Aabria,Aabria, ,2,,(group cheers)(group claps),Burrow's End
36783,2565,Erika,Erika," Oh, my God!",2,,,Burrow's End
36784,2566,Aabria,Aabria," We'll see you next time on ""Burrow's End.""",2,,,Burrow's End
36785,2567,Jasper,Jasper, What? ,2,,(group chitters),Burrow's End
36786,2568,Jasper,Jasper,,2,,[NEXT EPISODE - Episode 3: A Second Sun],Burrow's End
36787,2569,Jasper,Jasper,,2,,[NEXT TIME ON DIMENSION 20],Burrow's End
36788,2570,Thorn,Jasper, Truly to describe to you what has just taken place would be a,2,,,Burrow's End
36789,2571,Thorn,Jasper,tale we might not ever have enough time for.,2,,,Burrow's End
36790,2572,Viola,Rashawn, We were in the innards of a bear. I was at the brain.,2,,,Burrow's End
36791,2573,Teedles,Aabria, What?,2,,,Burrow's End
36792,2574,Thorn,Jasper," Yep, like I said, not enough time.",2,,,Burrow's End
36793,2575,Aabria,Aabria," It's not that the Blue is some monster or some, like, strange",2,,,Burrow's End
36794,2576,Aabria,Aabria,"incursion, but the Blue is everywhere, it is everything.",2,,,Burrow's End
36795,2577,Ava,Erika," You may have seen one of those things, those creatures, the",2,,,Burrow's End
36796,2578,Ava,Erika,"monsters, but I've seen many, many of them.",2,,,Burrow's End
36797,2579,Viola,Rashawn," Ugh, I don't know, ugh, I don't like it. Oh, something's gonna",2,,,Burrow's End
36798,2580,Viola,Rashawn,change.,2,,,Burrow's End
36799,2581,Thorn,Jasper, The forest is scary.,2,,,Burrow's End
36800,2582,Viola,Rashawn, What? This is not what we expected right now.,2,,,Burrow's End
36801,2583,Tula,Brennan, Look up to Dad.,2,,,Burrow's End
